ISO3,COUNTRY,ADM_NAME,year,month,spei_01,data_status
ETH,Ethiopia,Ilubabor,2021,8,-0.3121232657932091,original
ETH,Ethiopia,Jimma,2021,8,-0.3822770834975373,original
ETH,Ethiopia,Keffa,2021,8,-0.1182425595298741,original
ETH,Ethiopia,Kelem Wellega,2021,8,0.1560820957319811,original
ETH,Ethiopia,Mehakelegnaw,2021,8,0.048994138063208,original
ETH,Ethiopia,Mirab Arsi,2021,8,-0.528770624585764,original
ETH,Ethiopia,Mirab Gojjam,2021,8,0.614922355146895,original
ETH,Ethiopia,Mirab Hararghe,2021,8,-0.2591025692423184,original
ETH,Ethiopia,Mirab Shewa,2021,8,-0.0293152538079594,original
ETH,Ethiopia,Mirab Welega,2021,8,0.4425438095103293,original
ETH,Ethiopia,Misraq Gojjam,2021,8,0.3153548479505947,original
ETH,Ethiopia,Misraq Harerge,2021,8,-0.3197386589227005,original
ETH,Ethiopia,Misraq Shewa,2021,8,-0.038476997085941,original
ETH,Ethiopia,Misraq Wellega,2021,8,0.0168534204575182,original
ETH,Ethiopia,Misraqawi,2021,8,0.0881717401930481,original
ETH,Ethiopia,North Shewa,2021,8,0.0412351736024877,original
ETH,Ethiopia,Semen Gondar,2021,8,0.3695049546425974,original
ETH,Ethiopia,Semen Wello,2021,8,0.1820001865113924,original
ETH,Ethiopia,Sidama,2021,8,-0.8661436363181076,original
ETH,Ethiopia,Silti,2021,8,-0.2201701640657136,original
ETH,Ethiopia,Wag Himra,2021,8,0.218415814077424,original
ETH,Ethiopia,Agew Awi,2021,9,0.666187078958974,original
ETH,Ethiopia,Alaba,2021,9,1.8866861846349012,original
ETH,Ethiopia,Arsi,2021,9,0.4842475799106546,original
ETH,Ethiopia,Bale,2021,9,-0.8876440729425618,original
ETH,Ethiopia,Bench Maji,2021,9,1.2493146828360318,original
ETH,Ethiopia,Borena,2021,9,-0.3398400910712867,original
ETH,Ethiopia,Debub Gondar,2021,9,-0.083866311439396,original
ETH,Ethiopia,Debub Mirab Shewa,2021,9,1.855645712331045,original
ETH,Ethiopia,Debub Omo,2021,9,0.1814810251831516,original
ETH,Ethiopia,Debub Wollo,2021,9,-0.1324524967451668,original
ETH,Ethiopia,Debubawi,2021,9,-0.1876033830916841,original
ETH,Ethiopia,Fafan,2021,9,0.0999826759732217,original
ETH,Ethiopia,Gamo Gofa,2021,9,-0.0244253492845819,original
ETH,Ethiopia,Guji,2021,9,-0.3652695444919452,original
ETH,Ethiopia,Gurage,2021,9,1.749643761260505,original
ETH,Ethiopia,Hadiya,2021,9,2.087010937188965,original
ETH,Ethiopia,Horo Guduru,2021,9,1.489813930818013,original
ETH,Ethiopia,Ilubabor,2021,9,1.7933739896478322,original
ETH,Ethiopia,Jimma,2021,9,1.973060723084904,original
