ISO3,COUNTRY,ADM_NAME,year,month,ndvi,data_status,lat_wgs84,lon_wgs84
ETH,Ethiopia,Kelem Wellega,2020,9,0.7764923795539127,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,9,0.483285417394538,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,9,0.6639801982822601,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,9,0.7173045802822162,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,9,0.6310170690504203,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,9,0.7302076967493254,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,9,0.7840631166096095,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,9,0.7176110973212494,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,9,0.5921666000763758,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,9,0.5941168662250049,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,9,0.7808964459183766,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,9,0.4156925633268188,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,9,0.6718949803448538,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,9,0.6912705281448305,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,9,0.5804112412098701,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,9,0.6969342374919395,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,9,0.6832220556893993,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,9,0.4541141242044508,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2020,10,0.707484518310679,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2020,10,0.4803627674353988,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2020,10,0.5657589432590475,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2020,10,0.5661901734072351,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2020,10,0.7311916558743642,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2020,10,0.5478754913960777,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2020,10,0.4649455949862448,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2020,10,0.5644880979209074,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2020,10,0.5948315283554564,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2020,10,0.5014934493533669,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2020,10,0.3676654438295456,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2020,10,0.3134292104613866,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2020,10,0.6634382770815872,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2020,10,0.6475193720936228,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2020,10,0.6325180029315499,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2020,10,0.6201538730200373,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2020,10,0.6876829691365295,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2020,10,0.7972923826848076,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2020,10,0.7521285387770534,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2020,10,0.7958801082798194,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2020,10,0.7792105078609582,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,10,0.3453643121189239,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,10,0.589772786737831,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,10,0.6224271247562523,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,10,0.508268132916588,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,10,0.6533478670859415,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,10,0.7653557010585691,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,10,0.5987326097821011,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,10,0.4896062434961092,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,10,0.4040569738556519,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,10,0.7258707337789272,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,10,0.327485841664161,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,10,0.5208995665454672,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,10,0.5532135051257466,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,10,0.4387988590967562,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,10,0.6993557906497676,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,10,0.509678606838399,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,10,0.3210397759472813,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2020,11,0.5914179956853771,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2020,11,0.3809947763267574,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2020,11,0.4783760277421714,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2020,11,0.5243614295930051,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2020,11,0.7191801916209823,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2020,11,0.5953290683249979,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2020,11,0.3704959377484001,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2020,11,0.4461163855772028,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2020,11,0.6036859405514376,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2020,11,0.4115331286865667,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2020,11,0.3067695926583368,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2020,11,0.2612087273624475,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2020,11,0.6580132040379826,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2020,11,0.7161578454106283,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2020,11,0.5417406461458143,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2020,11,0.512849863903191,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2020,11,0.5864832632576322,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2020,11,0.7527435310315117,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2020,11,0.6920396613312958,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2020,11,0.7675683791046138,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2020,11,0.7248497759436948,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,11,0.2856137677647669,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,11,0.5508323283212658,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,11,0.5142541876082639,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,11,0.4307997086422461,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,11,0.5366448485463257,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,11,0.6925274504346542,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,11,0.4788346954754445,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,11,0.4155879302114655,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,11,0.3277328909095352,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,11,0.631554081623942,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,11,0.2848049289687311,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,11,0.4157306529152963,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,11,0.426041131532086,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,11,0.368118264124662,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,11,0.6942796155253848,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,11,0.4056814167902148,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,11,0.2761768092256999,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2020,12,0.4848756217160552,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2020,12,0.3236808766323979,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2020,12,0.4149720123374842,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2020,12,0.4511239591811655,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2020,12,0.6832225296107234,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2020,12,0.4527798753233981,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2020,12,0.3218483680244859,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2020,12,0.3824279187263739,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2020,12,0.5233009607913143,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2020,12,0.3598031681246601,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2020,12,0.2974075388952701,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2020,12,0.2481899018011351,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2020,12,0.5955175828997364,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2020,12,0.6010312983640785,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2020,12,0.479345589623115,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2020,12,0.4478776128947625,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2020,12,0.508875971796534,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2020,12,0.6966678939798329,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2020,12,0.6447115402947265,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2020,12,0.7371239838092631,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2020,12,0.6308935555330512,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2020,12,0.2651114393264884,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2020,12,0.4903823234142827,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2020,12,0.4394403114245802,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2020,12,0.397487843679042,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2020,12,0.4631452082585559,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2020,12,0.5988210433540223,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2020,12,0.3992235177750379,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2020,12,0.3737433774881854,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2020,12,0.2963063680541138,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2020,12,0.5414274710406585,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2020,12,0.2866625385222489,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2020,12,0.360646308043423,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2020,12,0.3598096426530074,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2020,12,0.340904836385092,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2020,12,0.6440488906704775,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2020,12,0.3538755907153446,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2020,12,0.2598145379557521,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2022,1,0.4019437702661566,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2022,1,0.2691325784940261,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2022,1,0.3379996233995914,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2022,1,0.3315640526538591,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2022,1,0.5287241729744008,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2022,1,0.3113822752310598,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2022,1,0.2894802031581944,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2022,1,0.331400472521082,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2022,1,0.3332809457481094,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2022,1,0.3387378585046561,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2022,1,0.303474633670948,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2022,1,0.218356214162349,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2022,1,0.4206054763407593,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2022,1,0.4333942600249904,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2022,1,0.4315921751701703,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2022,1,0.3895141901419998,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2022,1,0.4283088197633344,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2022,1,0.6480420546406894,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2022,1,0.5590353319365302,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2022,1,0.6558350873297802,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2022,1,0.5285006069773923,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2022,1,0.2327006131028188,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2022,1,0.4171872946114141,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2022,1,0.3786146271494214,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2022,1,0.3193039931742951,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2022,1,0.3830431736606378,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2022,1,0.5339833732268274,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2022,1,0.3242323424068767,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2022,1,0.3048487648575111,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2022,1,0.2700225211825658,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2022,1,0.4649848779738277,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2022,1,0.2632302643941671,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2022,1,0.3206267999861156,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2022,1,0.3123115752088373,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2022,1,0.3503723397463799,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2022,1,0.540322682433728,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2022,1,0.3309700472572277,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2022,1,0.2319465852340854,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2022,2,0.3424096384186773,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2022,2,0.2603764726312866,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2022,2,0.2948583767760987,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2022,2,0.2936071346790343,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2022,2,0.4523313446160042,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2022,2,0.3175149879998613,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2022,2,0.2516645828105918,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2022,2,0.3004300568842688,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2022,2,0.330790238894228,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2022,2,0.3016203415903255,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2022,2,0.2617645980532063,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2022,2,0.2062622343942755,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2022,2,0.3817574093745166,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2022,2,0.4092680472362843,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2022,2,0.4076363482119553,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2022,2,0.358437087200341,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2022,2,0.3612342539444252,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2022,2,0.5742133182835565,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2022,2,0.5123685556548929,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2022,2,0.5981447118231084,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2022,2,0.4531347350565835,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2022,2,0.2085660094219476,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2022,2,0.36373232949129,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2022,2,0.313088429959287,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2022,2,0.2850303018904058,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2022,2,0.3366262094445915,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2022,2,0.4586908101162482,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2022,2,0.2781812683247814,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2022,2,0.2805680789059142,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2022,2,0.2550866678437913,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2022,2,0.3939417718763601,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2022,2,0.2382481462342153,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2022,2,0.2826026369568803,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2022,2,0.2614169001236435,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2022,2,0.3081377741021253,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2022,2,0.4746855639019119,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2022,2,0.3247145084321721,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2022,2,0.2034965503155841,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2022,3,0.3231998133859208,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2022,3,0.248513399555432,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2022,3,0.2951752035837588,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2022,3,0.3015748433390874,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2022,3,0.5068608399763621,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2022,3,0.3039853038895177,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2022,3,0.2300940013374012,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2022,3,0.292731603482117,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2022,3,0.3460239480437859,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2022,3,0.2970046310507874,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2022,3,0.244208356247027,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2022,3,0.2032651527263754,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2022,3,0.3773518278816677,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2022,3,0.3910996325565815,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2022,3,0.3872551854305963,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2022,3,0.3537508542944285,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2022,3,0.3494456508300952,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2022,3,0.5777372678116798,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2022,3,0.5321702419244345,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2022,3,0.656408493874391,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2022,3,0.4493464366186488,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2022,3,0.1960243877424516,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2022,3,0.3624524930841054,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2022,3,0.2800720656507043,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2022,3,0.2898738749213476,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2022,3,0.3368542435899432,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2022,3,0.4398572058782597,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2022,3,0.2690303025254878,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2022,3,0.2868745727719698,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2022,3,0.2452007131327244,original,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2022,3,0.3742754509291739,original,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2022,3,0.217299407133193,original,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2022,3,0.278102302428907,original,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2022,3,0.2487850065776283,original,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2022,3,0.2940667914454021,original,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2022,3,0.4606702516424722,original,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2022,3,0.3134307820607857,original,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2022,3,0.1929427086215757,original,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2022,4,0.359102044813849,original,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2022,4,0.2770189913864962,original,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2022,4,0.3736545461818473,original,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2022,4,0.4386624123477542,original,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2022,4,0.6415277243750948,original,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2022,4,0.3859428625860772,original,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2022,4,0.2341835680849285,original,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2022,4,0.3387523562445477,original,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2022,4,0.4825084240380587,original,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2022,4,0.3046892553564913,original,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2022,4,0.2347456632209112,original,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2022,4,0.2238698825561312,original,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2022,4,0.473186727203632,original,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2022,4,0.5070811344694779,original,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2022,4,0.471003728691043,original,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2022,4,0.4367732381202244,original,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2022,4,0.3926415783586484,original,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2022,4,0.6629349672725031,original,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2022,4,0.6128061460309997,original,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2022,4,0.7338747779751331,original,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2022,4,0.5673545488493386,original,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2022,4,0.1939448353976715,original,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2022,4,0.4095808356135554,original,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2022,4,0.3042811073910834,original,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2022,4,0.3572805457144425,original,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2022,4,0.3981555903650176,original,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2022,4,0.5093575964633958,original,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2022,4,0.2831838063070565,original,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2022,4,0.3655134634111415,original,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2022,4,0.2519690313787254,original,941809.9861702574,516513.8849465026
